id,name,host_id,neighbourhood_cleansed,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,availability_365
814258956670449966,Moored or Anchored Houseboat Lilith,1016493,Haselhorst,52.55888,13.22807,Entire home/apt,250.0,3,14,2024-09-09,0.64,178
749232993973164440,Beautiful apartment right next to Treptower Park,103224897,Plänterwald,52.4837382,13.4688483,Entire home/apt,170.0,3,7,2024-08-28,0.29,114
9816472,Nice large room with balcony,11929380,Neuköllner Mitte/Zentrum,52.47019,13.43104,Private room,45.0,1,98,2024-12-15,0.96,348
51121841,2-Zimmer mit Parksaussicht nahe Tempelhofer Feld,2540089,Tempelhof,52.46423,13.41999,Entire home/apt,90.0,8,8,2024-10-22,0.2,8
1302242761153892988,Apartment Innsbrucker Platz 3,543714208,Friedenau,52.4708417,13.3434175,Entire home/apt,84.0,1,1,2024-12-15,1.0,365
30504725,Cozy apartment in Berlin,101730283,Moabit West,52.52454,13.32628,Entire home/apt,145.0,3,148,2024-12-02,2.02,37
1279114985200373722,Untermiete Ostbahnhof,369128564,Alexanderplatz,52.50854,13.4259,Private room,50.0,1,1,2024-11-24,1.0,350
876203248074423718,Moderne Galeriewohnung,473509110,Nord 1,52.61245291145623,13.315422311425207,Entire home/apt,289.0,1,0,,0.0,360
1194771481914136226,Zimmer nördliches Marzahn,505075767,Marzahn-Mitte,52.5601829511199,13.55735900434198,Private room,70.0,1,2,2024-09-30,0.58,270
1274549091559939209,Stylish Rooftop Comfort East Berlin,7440734,Karlshorst,52.49039,13.52655,Entire home/apt,58.0,92,0,,0.0,140
53164410,Schöne neu erbaute Wohnung,430375404,Blankenburg/Heinersdorf/Märchenland,52.59602,13.44937,Entire home/apt,115.0,3,21,2024-10-01,0.57,320
42095574,Spacious apartment in trendy Friedrichshain,5630288,Frankfurter Allee Süd FK,52.51248,13.47149,Entire home/apt,185.0,2,12,2024-09-23,0.22,6
611459611176883885,Party Grill Boot,23445430,Müggelheim,52.40974090379167,13.66574318137075,Entire home/apt,291.0,1,33,2024-09-08,1.09,364
1273230536973551404,Wohnung nahe Frankfurter Allee,30173253,Neu Lichtenberg,52.505433978815134,13.510384213683915,Private room,32.0,92,0,,0.0,180
699825408397228433,"Numa | L Studio w/ Kitchenette, Balcony & Sofabed",472849007,Düsseldorfer Straße,52.4988328,13.3120967,Entire home/apt,108.0,1,43,2024-12-03,1.59,328
898216908402447491,herrlicher Blick auf die Havel,516282595,Spandau Mitte,52.54795593594809,13.217835590271727,Entire home/apt,170.0,2,1,2024-11-02,0.6,296
36748398,Modernes & idyllisches Apartment am Wasser (EG),276223237,Grünau,52.42429,13.57377,Entire home/apt,85.0,2,54,2024-11-24,0.86,353
693478895108386080,NEU ausgestattete Wohnung in Berlin - ruhige Lage,127169747,Karlshorst,52.4863577,13.5183554,Entire home/apt,250.0,3,16,2024-09-09,0.58,361
1216655354008375283,Cozy room,580382670,Moabit West,52.53496,13.32774,Private room,60.0,1,4,2024-09-29,1.22,363
1179519030859941937,Room with double bed & shared WC,3430742,Baumschulenweg,52.46839790438948,13.488884345586222,Private room,44.0,35,9,2024-12-17,1.56,191
16401216,Inspiring & positive apartment,24861887,Frankfurter Allee Süd FK,52.50577,13.46718,Private room,79.0,92,0,,0.0,364
948747376298279493,Cozy Appartment (Wilmersdorf),4870533,Volkspark Wilmersdorf,52.48069839999999,13.3293169,Entire home/apt,176.0,92,0,,0.0,263
832519221151778350,"Rockchair | ML 1.2 Pre-Listing* Super Flat, Balkon",14117635,Schmargendorf,52.4803107,13.2988114,Entire home/apt,242.0,92,0,,0.0,365
52591959,Beautiful flat in amazing location,423526887,Frankfurter Allee Nord,52.51383,13.47205,Entire home/apt,85.0,92,0,,0.0,365
1221566367439250021,Maisonette Penthouse (20 min to Friedrichstrasse),595691082,Mariendorf,52.43980438230702,13.388992665556966,Entire home/apt,97.0,4,3,2024-11-05,0.71,5
48803304,Gemütliches Mid Century Studio in Mahlsdorf,1361440,Mahlsdorf,52.52121,13.62801,Entire home/apt,55.0,92,8,2021-09-08,0.18,269
868206,nice room in the center of berlin!,3753844,Moabit West,52.52242,13.33317,Private room,55.0,3,64,2024-09-25,0.53,138
1078386145605554211,A room for women in a beautiful maisonette apt,9136053,Niederschöneweide,52.451944307173946,13.533525149176374,Private room,34.0,92,0,,0.0,269
1307192481936020088,Haus mit Garten in Tegel,651747,Siemensstadt,52.54999180906974,13.252449730973698,Entire home/apt,60.0,1,0,,0.0,30
1311716025714515817,Hearth of Berlin,425187679,Britz,52.45447020936145,13.431130311463104,Entire home/apt,56.0,92,0,,0.0,103
15895668,"Modernes 1,5 Zimmer Apartment",8912086,Tempelhof,52.45812,13.37933,Entire home/apt,109.0,30,12,2024-12-01,0.13,77
1170253108892401592,Nähe Ostkreuz mit Wasserblick,303299194,Frankfurter Allee Süd FK,52.49623689288909,13.474790453910828,Private room,81.0,2,14,2024-12-01,2.11,81
40997088,Stylish and spacey apartment for up to 6 persons,203071555,Friedrichshagen,52.4468,13.61708,Entire home/apt,100.0,92,1,2021-03-12,0.02,364
1243829867954210102,NEW Loft SC00 by Rockchair | Unique & Style 205 qm,155105708,Schloß Charlottenburg,52.511044277981846,13.288887780426014,Entire home/apt,302.0,1,1,2024-10-06,0.39,365
51549694,Single room with shared bathroom,357562593,Prenzlauer Berg Süd,52.5303688,13.4254427,Private room,55.0,2,428,2024-12-02,10.62,127
11374200,SchöneFerienwohnung nähe Messe/ZOB,59620300,Westend,52.51187,13.28503,Entire home/apt,98.0,1,270,2024-12-01,2.53,297
50558596,Chill in Center of the City,277979335,Karl-Marx-Allee-Süd,52.51687,13.43297,Entire home/apt,200.0,92,0,,0.0,90
5065008,Vacation Apartments Berlin,26155117,Köpenick-Nord,52.46511,13.56983,Entire home/apt,106.0,3,184,2024-11-03,1.55,280
49897931,"Gemütliches Zimmer m. Loftbed, nah am Lietzensee",296731569,Neue Kantstraße,52.504101,13.29078,Private room,85.0,1,61,2024-07-15,1.5,102
41307306,1-bedroom apartment in Charlottenburg,7375639,Otto-Suhr-Allee,52.51120479999999,13.3197596,Entire home/apt,183.0,3,21,2024-11-12,0.75,288
607923280892227371,"Loft (45qm) mit Terrasse, Rummelsburger Bucht",86921203,Rummelsburger Bucht,52.49773,13.482901,Entire home/apt,84.0,2,165,2024-12-15,5.11,81
1167321008373363517,Gästehaus im Grünen in Berlin SO,455363408,Schmöckwitz/Karolinenhof/Rauchfangswerder,52.34019,13.64544,Entire home/apt,42.0,1,0,,0.0,254
1028233458536518838,Stylish room in Schöneberg,547224886,Schöneberg-Süd,52.48946979138903,13.36120673078634,Private room,49.0,1,115,2024-12-06,8.85,257
1033333115880941944,Schöne Wohnung in Berlin nähe Flughafen BER,283217243,Bohnsdorf,52.390477635173006,13.563227172879378,Entire home/apt,65.0,96,0,,0.0,269
1266059523794257379,Jomi Stays | Welcome travellers,568048591,Düsseldorfer Straße,52.494,13.30974,Private room,82.0,4,8,2024-12-16,4.36,69
1128029445795720975,Studio-Apartment in Mitte,155717014,Moabit Ost,52.52585004951473,13.350167064719136,Entire home/apt,120.0,6,11,2024-12-10,1.45,21
250704,Holiday Apartment with Garden,1314462,Marienfelde,52.42191,13.37495,Entire home/apt,75.0,5,67,2024-10-23,0.51,307
987382164259252056,Rooftop apartment Wilmersdorf,365882709,Volkspark Wilmersdorf,52.47982439617941,13.3237335730767,Entire home/apt,53.0,180,0,,0.0,354
949730883802659816,Gemütliche Wohnung/ Schöneberg,31206168,Friedenau,52.47742,13.34576,Private room,123.0,92,0,,0.0,270
1548171,Judit´s Apartment,1476857,Lichtenrade,52.40228,13.39025,Entire home/apt,68.0,4,16,2024-10-21,0.38,135
870502477075128871,Your lovely 2-room apartment,75365017,Rudow,52.403384000983735,13.505650878891045,Entire home/apt,65.0,92,0,,0.0,365
559824222713920928,Doppelzimmer | Hotel am Borsigturm,444127101,West 5,52.58469,13.28762,Private room,985.0,1,3,2024-07-27,0.16,351
1103362957786218462,Jugendstil Apartment Friedenau,312980,Friedenau,52.47221147477424,13.335795393500224,Entire home/apt,80.0,92,0,,0.0,362
11004682,Schlaflos in Schöneberg?,56496920,Schöneberg-Nord,52.49622,13.33853,Private room,80.0,2,157,2024-12-13,1.46,62
1078868094064382615,Zimmer nahe Rathaus Steglitz,559030423,Drakestr.,52.45203623155721,13.311232203140788,Private room,28.0,92,0,,0.0,364
1177810,"City Studio - central, cosy, quite!",6385859,Kantstraße,52.50898,13.30758,Entire home/apt,45.0,99,68,2024-07-25,0.48,134
1248922600698811584,Peace Studio in centre of Berlin,652877399,Karl-Marx-Allee-Süd,52.51529423126676,13.43752252972294,Entire home/apt,86.0,92,0,,0.0,179
1302297402734228470,Luxus Apartment Ku'damm 2-Zimmer,543714208,Tiergarten Süd,52.5047422,13.3500697,Entire home/apt,154.0,1,0,,0.0,360
44402979,Malerische Lage in Berlin Rummelsburg,91461530,Rummelsburger Bucht,52.495396,13.486821,Entire home/apt,105.0,1,97,2024-12-13,2.52,32
6685553,Near subway and FU University!,5390033,Schloßstr.,52.45437,13.3213,Entire home/apt,55.0,92,1,2015-10-01,0.01,100
1133898885689179681,Gemütliche Familienwohnung mit Kinderzimmer,6736844,Köpenick-Nord,52.46066646247829,13.5784637605132,Entire home/apt,119.0,92,0,,0.0,179
973646225568351627,Wohnung am Park in ruhiger Lage,8701301,Plänterwald,52.48293811483949,13.467858388807722,Entire home/apt,105.0,7,4,2024-07-14,0.32,29
1290405028435760506,Zentrale Wohnung im Herzen Berlins in Steglitz,214883522,Friedenau,52.4662,13.33163,Entire home/apt,70.0,1,0,,0.0,291
1290473718211757245,Gemütliche Berliner Wohnung,44581469,Volkspark Wilmersdorf,52.48752,13.32678,Entire home/apt,45.0,92,0,,0.0,365
1197716794950680391,Modern and family friendly.,195924093,Frankfurter Allee Nord,52.51935622256419,13.466511464127464,Entire home/apt,126.0,92,0,,0.0,269
1125074497860200755,Kleine Wohnung im Grünen,551044846,Britz,52.44471608253747,13.458988554775717,Entire home/apt,75.0,92,0,,0.0,269
36879869,Haus am See in der City,2639100,Zehlendorf  Südwest,52.43666,13.19808,Entire home/apt,193.0,90,20,2022-10-11,0.31,268
26952394,"Sapa ,Mini- Privat Room in  Ferienwohnung",202779274,Friedrichsfelde Nord,52.5128,13.52043,Private room,36.0,2,353,2024-12-15,4.86,298
25424828,Charming design flat in central- Mitte,168111723,Alexanderplatz,52.533,13.37808,Entire home/apt,70.0,92,6,2021-09-10,0.08,319
4563394,Charming apartment green & near the city,5782835,Pankow Zentrum,52.56727,13.39122,Entire home/apt,80.0,1,220,2024-12-01,1.81,277
1065337889165175404,Studio Apartments Berlin Mitte,550228587,Alexanderplatz,52.52445793124454,13.397167996186566,Entire home/apt,50.0,92,0,,0.0,364
731815878450589854,Wohnung direkt am Mauerpark,21283343,Brunnenstr. Nord,52.53991879143416,13.401460706712212,Private room,85.0,2,13,2024-12-05,0.56,54
854328981783170073,Modern 2 Room Apartment with Private parking,119577461,Moabit Ost,52.53381130005162,13.36709958385258,Entire home/apt,226.0,1,138,2024-12-10,6.65,77
1253486180162150791,"Beautiful, centrally located flat, 3x bedrooms",271235180,Wedding Zentrum,52.53906255773647,13.349241992868304,Entire home/apt,90.0,92,0,,0.0,365
937321310600524660,Cozy studio in Berlin,249498104,Frankfurter Allee Süd FK,52.51064763760943,13.468503523900711,Entire home/apt,60.0,92,0,,0.0,269
28218434,"***Design Zimmer in 2-er Apt., Vollausstattung***",5472105,Karl-Marx-Allee-Nord,52.51831,13.44737,Private room,30.0,92,4,2022-10-29,0.06,240
805582936303706337,Best location sunny single room,224824217,Tempelhofer Vorstadt,52.49041833175775,13.391543153031783,Private room,29.0,92,1,2023-12-18,0.08,365
962201317578334316,Wohnung in Berlin-Lichtenberg,252322731,Alt-Lichtenberg,52.52209953130504,13.474232557659567,Entire home/apt,45.0,92,0,,0.0,171
545501910178191729,bright fully furnished room in Prenzlauer Berg,421979279,Prenzlauer Berg Nord,52.54669,13.42873,Private room,31.0,92,6,2024-07-07,0.21,215
1112912125975766074,"Blueground | Charlottenburg, furnished & equipped",434485440,Grunewald,52.4837212,13.2916297,Entire home/apt,86.0,92,0,,0.0,243
1195709556173792939,Kleine angenehme Wohnung,588149267,Prenzlauer Berg Nord,52.54107366589666,13.435622031774594,Entire home/apt,40.0,92,0,,0.0,179
632607356395233767,Lovely cozy 1-bedroom apartment in Neukölln,30722733,Schillerpromenade,52.46477,13.43194,Entire home/apt,110.0,2,15,2024-11-03,0.8,7
932557355449829119,Huge Penthouse in the heart of Berlin,167125162,Tempelhofer Vorstadt,52.485680928354704,13.379996352479962,Private room,324.0,92,0,,0.0,259
26051171,Rooftop & garden in the heart of Friedrichshain,1539308,Frankfurter Allee Süd FK,52.51527,13.45403,Entire home/apt,290.0,3,18,2024-10-22,0.63,364
1216934736234727111,Cozy Berlin Flat near Centrum,430755506,Prenzlauer Berg Süd,52.53755518277924,13.428429270080072,Entire home/apt,80.0,100,0,,0.0,365
964956405230990271,Helle 2-Zimmer-Wohnung (65 qm),362898245,Prenzlauer Berg Nord,52.54751029104364,13.434509125437076,Entire home/apt,80.0,92,0,,0.0,179
20734449,Helle Wohnung direkt am Volkspark Rehberge,5001714,Parkviertel,52.55036,13.34402,Entire home/apt,53.0,180,3,2020-09-30,0.04,234
648326126934500552,Lovely 1 bedroom,451787033,Prenzlauer Berg Nord,52.5471754,13.4272819,Private room,58.0,93,0,,0.0,365
934093116610882563,Apartment Berlin Mitte,231632575,Brunnenstr. Süd,52.5360996,13.405419,Entire home/apt,121.0,96,0,,0.0,267
1284932656967509441,sunny + cosy 33m² 1bd studio in Mitte,5606704,Wedding Zentrum,52.5465406,13.3677286,Entire home/apt,52.0,93,0,,0.0,264
1282572863944641190,New furnished flat in Pankow,596167215,Pankow Zentrum,52.565793489462806,13.396806621889464,Entire home/apt,52.0,92,0,,0.0,365
821121357451204971,Bed and maybe breakfast,1369556,Alt  Treptow,52.49284,13.4516983,Private room,12.0,92,0,,0.0,235
1076979429260492815,Charmantes Zimmer in mitte,283901300,Osloer Straße,52.56228,13.38371,Private room,23.0,92,1,2024-06-30,0.17,113
670766667621989815,Großes Twinbettzimmer mit externem eigenen Bad,469414758,Karl-Marx-Allee-Süd,52.51197459999999,13.4497113,Private room,89.0,3,4,2024-12-01,0.63,364
727272713868091824,Stilvolle Wohnung in Berlin,481633161,Wedding Zentrum,52.55013,13.3616,Entire home/apt,62.0,92,1,2023-04-30,0.05,364
1003550005926760880,Modernes Zuhause in Kreuzberg,6444753,Tempelhofer Vorstadt,52.49201142749107,13.392636710831871,Entire home/apt,75.0,92,0,,0.0,365
49721631,Cozy 1-bedroom apartment in Berlin,271235180,Blankenfelde/Niederschönhausen,52.5885644355944,13.401060698709632,Entire home/apt,67.0,92,0,,0.0,263
1250547204840722265,Luxeriöse 2 Zimmer Whg Mitte,149203055,Brunnenstr. Süd,52.52752,13.38816,Entire home/apt,45.0,92,0,,0.0,296
980964276826039851,2 Bedroom Oasis in PrenzlauerBerg,113503708,Helmholtzplatz,52.54789,13.41672,Entire home/apt,122.0,2,55,2024-11-19,3.84,93
33126311,"2,5-Zimmer Dachgeschosswohnung mit Sauna&Terrasse",222154123,Nord 1,52.62891,13.27641,Entire home/apt,60.0,92,4,2021-02-28,0.06,342
822218934131555722,Idyllische Unterkunft am grünen Stadtrand,58881476,Gatow / Kladow,52.4621952,13.1261566,Private room,89.0,1,65,2024-12-07,3.16,352
748442565689302326,Beautiful minimalistic room with own entrance+bath,483889,Schillerpromenade,52.46986,13.42715,Entire home/apt,114.0,4,72,2024-12-01,2.78,36
729478553852609104,Apartment im Prenzlauer Berg,482030293,Pankow Süd,52.5544776,13.4223465,Entire home/apt,69.0,1,57,2024-12-01,2.14,151
53522933,Wohnung Nr.2 im grünen Spandau (12qm),408279300,Heerstraße Nord,52.51511,13.17452,Entire home/apt,85.0,2,10,2024-06-15,0.33,1
5133260,Charming Room with Bath + Kitchen + Terrasse,26478366,Grunewald,52.49272,13.27426,Private room,65.0,4,71,2024-06-17,0.59,295
29915685,Best Location Bright Single room,224824217,Tempelhofer Vorstadt,52.48785,13.3912,Private room,29.0,92,7,2023-12-21,0.1,364
1280430852234506807,Zimmer in Schöneberg,173670990,Schöneberg-Nord,52.4962976,13.3632759,Private room,43.0,92,0,,0.0,365
20597762,Big 3 rooms flat in Friedrichshain,3950580,Prenzlauer Berg Ost,52.52116,13.4657,Entire home/apt,160.0,4,28,2024-10-30,0.32,3
1307971533741481638,"Apartment centrum near KuDamm, Zoo, KaDeWe",575155010,Tiergarten Süd,52.5058219,13.3472536,Entire home/apt,67.0,26,0,,0.0,47
848527144893673546,Hausboot Moritz mieten in Berlin -führerscheinfrei,94604574,Schmöckwitz/Karolinenhof/Rauchfangswerder,52.37886084576236,13.647294640753191,Entire home/apt,200.0,3,5,2024-08-08,0.26,250
1093183641789784952,"Kreuzberg, quiet & backyard view",487695873,südliche Luisenstadt,52.49871,13.43607,Entire home/apt,72.0,92,0,,0.0,365
1172431080955868883,Wohnen nahe Tempelhofer Feld,207825820,Tempelhof,52.46462819247186,13.384077362565623,Private room,73.0,2,23,2024-12-13,3.79,60
4047579,Modern Central Studio Work/Study/Play,20987177,Alexanderplatz,52.531624,13.38153,Entire home/apt,90.0,28,82,2024-10-16,0.66,147
7313246,"Stunning, facing a parc, Kreuzberg",714863,nördliche Luisenstadt,52.50317,13.42031,Entire home/apt,260.0,4,63,2023-09-21,0.55,209
1930322,Charmant ruhiges Zimmer im Helmholtzkiez,9994132,Helmholtzplatz,52.54542,13.41963,Private room,70.0,92,16,2023-06-24,0.15,363
918557417217877238,Cozy 2 bedroom at Prenzlauerberg Berlin,271235180,Prenzlauer Berg Nordwest,52.54766309999999,13.4083269,Entire home/apt,106.0,92,0,,0.0,364
15611440,Luxury apartment in the historic center of Berlin,64166708,Regierungsviertel,52.50985,13.39017,Entire home/apt,67.0,92,10,2024-05-31,0.1,262
81081,Beautiful Prenzlauer Berg Apt,425899,Prenzlauer Berg Nord,52.55064,13.41466,Entire home/apt,81.0,3,423,2024-12-11,2.54,44
7653603,Kreuzberg...very special!!,26836482,Tempelhofer Vorstadt,52.49083,13.37835,Entire home/apt,74.0,2,571,2024-12-09,5.1,142
127708,Design Jewel in the midst of MITTE!,632174,Alexanderplatz,52.52536,13.40488,Entire home/apt,110.0,2,722,2024-12-02,4.52,247
651143409786327560,Private room in central berlin,153148163,Alexanderplatz,52.53386,13.36828,Private room,67.0,2,67,2024-12-08,3.22,38
1015879249578929490,Hotel Comenius - Family Room,539383070,Karl-Marx-Allee-Süd,52.5138549811285,13.4500960752866,Private room,83.0,1,102,2024-12-15,7.52,354
863194919483679772,Studio in großer Wohnung,22581147,Tempelhofer Vorstadt,52.48917705911835,13.407870802714315,Private room,80.0,2,25,2024-09-23,1.34,23
3963584,Charming flat in Berlin-Neukölln,20424648,Reuterstraße,52.49173,13.42922,Entire home/apt,120.0,3,26,2024-11-04,0.21,257
879653438579452099,Flattering Wedding - 3L,512039689,Wedding Zentrum,52.54815422141031,13.367742609161471,Entire home/apt,125.0,1,93,2024-12-03,6.07,319
10690972,Room in genuine Loft experience,7914726,Parkviertel,52.54946,13.34943,Private room,75.0,3,2,2024-11-30,0.88,349
922349583919922011,"2 Bedroom Bright, Spacious Apt in Mitte/P-Berg",522128021,Brunnenstr. Süd,52.53495890065833,13.402208037999875,Entire home/apt,220.0,2,3,2024-10-06,0.54,57
1222296052595715392,Comfort Rooms im Herzen Berlins,519392121,nördliche Luisenstadt,52.50224,13.42792,Private room,190.0,2,2,2024-11-17,1.22,7
1091905691449377431,URBAN FLATS Berlin | Flat No. 205 | City Center,546288100,Alexanderplatz,52.52278,13.39997,Entire home/apt,257.0,2,38,2024-12-06,3.79,58
928788602530364957,Altbau-Wohnung in Kreuzberg,96721427,Tempelhofer Vorstadt,52.48690999999999,13.38869,Entire home/apt,184.0,3,38,2024-11-03,2.17,75
1209446640205823827,"Wohne im Prenzlauer Berg, Berlin",106502707,Prenzlauer Berg Süd,52.53605024790803,13.43024466186762,Entire home/apt,111.0,20,1,2024-09-22,0.33,46
1270322712720063465,"GreatStay - Lachmannstr. 3 HH, nest for up to 3",657796340,Tempelhofer Vorstadt,52.49121,13.42302,Entire home/apt,115.0,3,0,,0.0,336
1218596335255114155,Studio Apartment - lovely non-touristy & central,244390048,Neu Lichtenberg,52.50295529683624,13.478519325773082,Entire home/apt,78.0,3,15,2024-12-08,3.63,75
